"TenantId","TimeGenerated","AccountName","Location","Protocol","OperationName","AuthenticationType","StatusCode","StatusText","DurationMs","ServerLatencyMs","Uri","CallerIpAddress","CorrelationId","SchemaVersion","OperationVersion","AuthenticationHash","RequesterObjectId","RequesterTenantId","RequesterAppId","RequesterAudience","RequesterTokenIssuer","RequesterUpn","AuthorizationDetails","UserAgentHeader","ReferrerHeader","ClientRequestId","Etag","ServiceType","OperationCount","RequestHeaderSize","RequestBodySize","ResponseHeaderSize","ResponseBodySize","RequestMd5","ResponseMd5","LastModifiedTime","ConditionsUsed","ContentLengthHeader","Category","TlsVersion","SasExpiryStatus","SourceSystem","Type","_ResourceId","RequesterUserName","SmbPrimarySID","SmbTreeConnectID","SmbPersistentHandleID","SmbVolatileHandleID","SmbMessageID","SmbCreditsConsumed","SmbCommandDetail","SmbFileId","SmbSessionID","SmbCommandMajor","SmbCommandMinor","HKTimestamp"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:03:35.866Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlob","SAS","200","Success","3","3","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/status?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","c146b0a6-001e-0040-4cd8-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","""0x8DA9AEF49EEEEA9""","blob",,"511",,"417","757","","","2022-09-20T10:02:55Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:03:35.866Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:03:35.829Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","200","Success","2","2","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/status?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","c146b09b-001e-0040-41d8-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","ce917131-9bbd-4539-a6be-d21920ea6be7","""0x8DA9AEF49EEEEA9""","blob",,"475",,"417",,"","","2022-09-20T10:02:55Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:03:35.829Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:03:35.794Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","200","Success","4","4","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/status?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","c146b090-001e-0040-37d8-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","""0x8DA9AEF49EEEEA9""","blob",,"512",,"417",,"","","2022-09-20T10:02:55Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:03:35.794Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:03:35.758Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","404","ContainerNotFound","4","4","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/dummycontainer/dummyblob?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","c146b07d-001e-0040-35d8-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"501",,"157",,"","",,"",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:03:35.758Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:02:34.052Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlob","SAS","404","BlobNotFound","3","2","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/status?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A01%3A32.3093980Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","e8444a77-901e-0042-3fd8-cc4081000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(04899EC5426B36893C8814B2AD09BCC8C591EB74B8135CBAD9B3B2EE2FE2D8CE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"511",,"172","215","","",,"",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:02:34.052Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:02:34.017Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","404","BlobNotFound","3","3","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/status?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A01%3A32.3093980Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","e8444a71-901e-0042-3bd8-cc4081000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(04899EC5426B36893C8814B2AD09BCC8C591EB74B8135CBAD9B3B2EE2FE2D8CE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"512",,"152",,"","",,"",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:02:34.017Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:02:33.981Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","404","ContainerNotFound","4","4","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/dummycontainer/dummyblob?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A01%3A32.3093980Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","e8444a69-901e-0042-35d8-cc4081000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(04899EC5426B36893C8814B2AD09BCC8C591EB74B8135CBAD9B3B2EE2FE2D8CE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"481",,"157",,"","",,"",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:02:33.981Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:01:32.78Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlob","SAS","404","BlobNotFound","3","2","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/status?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A01%3A32.3093980Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","e8440cf7-901e-0042-1dd7-cc4081000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(04899EC5426B36893C8814B2AD09BCC8C591EB74B8135CBAD9B3B2EE2FE2D8CE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"511",,"172","215","","",,"",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:01:32.78Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:01:32.744Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","404","BlobNotFound","6","6","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a/status?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T18%3A01%3A32.3093980Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","e8440ced-901e-0042-17d7-cc4081000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(04899EC5426B36893C8814B2AD09BCC8C591EB74B8135CBAD9B3B2EE2FE2D8CE)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"532",,"152",,"","",,"",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:01:32.744Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:00:28.842Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","404","ContainerNotFound","3","3","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/dummycontainer/dummyblob?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","c1462801-001e-0040-34d7-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"481",,"157",,"","",,"",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:00:28.842Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:00:28.659Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","CreateContainer","SAS","409","ContainerAlreadyExists","2","2","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28&restype=container","20.43.130.66","c14627d8-001e-0040-0ed7-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"536",,"182","230","","",,"",,"StorageWrite","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:00:28.659Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:00:28.622Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","404","ContainerNotFound","3","3","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/dummycontainer/dummyblob?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","c14627d5-001e-0040-0dd7-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"481",,"157",,"","",,"",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:00:28.622Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:00:28.413Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","CreateContainer","SAS","409","ContainerAlreadyExists","2","2","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28&restype=container","20.43.130.66","c14627af-001e-0040-6cd7-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"536",,"182","230","","",,"",,"StorageWrite","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:00:28.413Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:00:28.376Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","404","ContainerNotFound","3","3","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/dummycontainer/dummyblob?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","c14627a7-001e-0040-66d7-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"481",,"157",,"","",,"",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:00:28.376Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:00:28.167Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","CreateContainer","SAS","201","Success","7","7","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316a?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28&restype=container","20.43.130.66","c1462781-001e-0040-44d7-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","""0x8DA9AEEF22332DC""","blob",,"536",,"181",,"","","2022-09-20T10:00:28Z","",,"StorageWrite","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:00:28.167Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:00:28.128Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","404","ContainerNotFound","3","3","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/dummycontainer/dummyblob?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","c146277e-001e-0040-42d7-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"481",,"157",,"","",,"",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:00:28.128Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:00:26.779Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","DeleteContainer","SAS","202","Success","5","5","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316agetosdetails?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28&restype=container","20.43.130.66","c1462684-001e-0040-61d7-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","","blob",,"536",,"116",,"","",,"",,"StorageDelete","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:00:26.779Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:00:26.773Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlob","SAS","200","Success","35","2","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316agetosdetails/linuxbaseextensionlog?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","c146267b-001e-0040-59d7-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","cdf0d47c-ebb1-4ebc-bc9b-9b7d066cdedf/95c3de24-731f-48d3-bf1d-907d1a09bc31","""0x8DA9AEED282A6DF""","blob",,"538",,"418","7339","","","2022-09-20T09:59:35Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:00:26.773Z"
"aabecabb-3f4e-4d65-8a7c-17434a094cb6","2022-09-20T10:00:26.704Z","otlvg5rsvhk01sasrcache","East Asia","HTTPS","GetBlobProperties","SAS","200","Success","2","2","https://otlvg5rsvhk01sasrcache.blob.core.windows.net:443/asrextension40973eaa-d5fe-4a49-86e4-8244bf89316agetosdetails/linuxbaseextensionlog?sv=2015-04-05&ss=bfqt&srt=sco&sp=racupwdl&se=2022-09-20T17%3A58%3A15.3187475Z&sep=b&sig=XXXXX&api-version=2018-03-28","20.43.130.66","c1462676-001e-0040-54d7-ccfe39000000","1.0","2018-03-28","system-1(4D793BE9EC6315EC6CEE038C405646125A817B598002D4663C3DF3E4A3928099),SasSignature(D8A3743B18D08C4CC1DC28617E2FF35703231B82019CB9175AFE195B146BB34A)","","","","","","",,"Azure-Storage/9.3.2 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)","","7fa30a1f-12fc-4796-a53b-b95bffd4f627","""0x8DA9AEED282A6DF""","blob",,"502",,"418",,"","","2022-09-20T09:59:35Z","",,"StorageRead","TLS 1.2","","Azure","StorageBlobLogs","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/rg-hk01-sea-r-infrasvc01-rsv01/providers/microsoft.storage/storageaccounts/otlvg5rsvhk01sasrcache/blobservices/default","","","","","","",,"","","",,"","2022-09-20T18:00:26.704Z"
