"CallerIpAddress","AccountName","ServiceType","StatusText","_ResourceId","Count","AllowPublicAccess","IPwhitelist","VnetRules","PrivateEndpoint","Tags"
"10.72.184.99","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","15","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.184.99","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","15","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.188.136","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","6","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.188.136","sahk01easdshared01infra","blob","BlobNotFound","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","1","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.188.136","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","7","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.204.74","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","7","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.204.74","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","7","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.246.34","sahk01easdshared01infra","blob","BlobNotFound","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","3","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.29","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","6","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.29","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","6","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.132.145","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","4","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.132.145","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","4","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.146","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","12","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.146","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","13","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.184.67","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","6","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.184.67","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","6","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"100.104.76.34","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","11","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"100.104.76.34","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","13","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.164.109","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","2","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.164.109","sahk01easdshared01infra","blob","BlobNotFound","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","1","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.164.109","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","3","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"100.104.28.65","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","7","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"100.104.28.65","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","7","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.234.22","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","10","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.234.22","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","11","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.164.102","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","9","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.164.102","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","9","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.176.96","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","7","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.176.96","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","8","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.214.25","sahk01easdshared01infra","blob","BlobNotFound","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","1","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.246.41","sahk01easdshared01infra","blob","BlobNotFound","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","2","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.162","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","19","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.3.0.162","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","21","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.144.121","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","20","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.144.121","sahk01easdshared01infra","blob","Success","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","21","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
"10.72.128.40","sahk01easdshared01infra","blob","ContainerAlreadyExists","/subscriptions/9b491dd6-598e-498c-98a0-d3bbd2290821/resourcegroups/azurebackuprg_eastasia_1/providers/microsoft.storage/storageaccounts/sahk01easdshared01infra/blobservices/default","9","True","","","","
Key                          Value                        
---                          -----                        
ibm_imi_managed_env          D                            
CreatedOnDate                07/08/2021 03:07:18          
CostCenter                   HK010331                     
ApplicationName              Infra. Service               
DataClassification           Confidential                 
ibm_imi_managed              Yes                          
BillingRoute                 AIA Hong Kong and Macau      
MaintenanceWindow            FR1 - Every Friday after 1900
BusinessUnit                 HK                           
ibm_imi_managedservices_tier Enterprise                   
ibm_imi_billing_plan         Monthly                      
AppMSPName                   Kyndryl                      
InfraRemark2                 Infra                        


"
